_id,question,A,B,C,D,answer,GPT_answer,accuracy,response_time,updatedAt
6569539b90ab67957d48c050,The term 'assets' refers to:,the culturally valued commodities and standards of living that make the poor feel relatively deprived,the flow of money a person receives from their salary or wage,"a stock of economic resources, including land, shares and bank deposits",the 'slices' of the population who own differing amounts of wealth,C,"\n\nAnswer: C a stock of economic resources, including land, shares and bank deposits",1,619.5052999965847,2023-12-01T05:33:01.196Z
6569539b90ab67957d48c051,"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?","Prime Minister, Archbishop of York, Viscounts of England","Marquesses of England, Earls of Great Britain, King's Brothers","Esquires, Serjeants of Law, Dukes' Eldest Sons","King's Grandsons, Lord High Treasurer, Companions of the Bath",D,"\n\nAnswer: A Prime Minister, Archbishop of York, Viscounts of England",0,582.6380999982357,2023-12-01T05:33:03.050Z
6569539b90ab67957d48c052,Social norms are:,"creative activities such as gardening, cookery and craftwork",the symbolic representation of social groups in the mass media,religious beliefs about how the world ought to be,rules and expectations about interaction that regulate social life,D,\n\nAnswer: D rules and expectations about interaction that regulate social life.,1,525.771899998188,2023-12-01T05:33:05.645Z
6569539b90ab67957d48c053,The 'nuclear family' means:,a group of people sharing living accommodation and meals,a network of relatives extended within or between generations,the new family created when an adult leaves home and gets married,a two generation unit of parents and their children,D,\n\nAnswer: D a two generation unit of parents and their children.,1,739.8498999997973,2023-12-01T05:33:08.669Z
6569539b90ab67957d48c054,The rise of new social movements indicates that:,people vote according to pragmatic issues and concerns,consumer identities are more important than class identities,"personal, cultural and environmental issues can mobilise political consciousness just as much as economic interests",all of the above,D,\n\nAnswer: D all of the above,1,349.06350000202656,2023-12-01T05:33:10.215Z
6569539b90ab67957d48c055,Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,Functionalism,Conflict theory,Symbolic interactionism,Role theory,A,\n\nAnswer: A. Functionalism,1,361.3682000003755,2023-12-01T05:33:12.205Z
6569539b90ab67957d48c056,Post-Fordist forms of media production and consumption involve:,the mass production of standardized products for passive audiences,television based on producer-broadcaster rather than publisher-broadcaster models,a diverse range of products aimed at niche markets,increasing numbers of advertisements for motoring and car-related products,C,"\n\nAnswer: B, C",0,310.97819999977946,2023-12-01T05:33:14.415Z
6569539b90ab67957d48c057,Marx said that the development of the labour movement through factory-based production would turn the working class into:,a class in itself,a class by itself,a class for itself,a ruling class,C,\n\nAnswer: C. a class for itself,1,867.5729000009596,2023-12-01T05:33:17.225Z
6569539b90ab67957d48c058,"In stage 3 of the 'health transition', the main causes of illness and death are:","acute, infectious diseases such as typhus, measles and cholera",respiratory diseases such as pneumonia and asthma,"chronic, degenerative diseases, such as cancer, heart disease, and strokes",too diverse to put into one category,C,"\n\nAnswer: C chronic, degenerative diseases, such as cancer, heart disease, and strokes",1,577.7437999993563,2023-12-01T05:33:19.590Z
6569539b90ab67957d48c059,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:,"a generally ascetic, frugal lifestyle that can be taken to extremes","traditional images of women as emotional, domesticated, and unassertive","the social construction of mental illness, through which 'normal' patterns of behaviour are pathologized","the new ideal of independent, self-assured femininity, combined with cultural values of achievement and control",D,"\n\nAnswer: D the new ideal of independent, self-assured femininity, combined with cultural values of achievement and control.",1,801.890000000596,2023-12-01T05:33:22.251Z
6569539b90ab67957d48c05a,One of the difficulties in 'operationalizing' concepts like social class is that:,"definitions and indicators can vary, making valid comparisons problematic",there are no reliable indicators of such widely contested ideas,it takes all the fun out of armchair theorising,"it has little use for applied, empirical research about the topic",A,"\n\nAnswer: A definitions and indicators can vary, making valid comparisons problematic",1,575.7067999988794,2023-12-01T05:33:25.043Z
6569539b90ab67957d48c05b,"In the 1990 reform of the National Health Service, hospitals became:",self-governing trusts competing for purchasing contracts from health authorities,"state-controlled providers, dependent on funding from the central government",increasingly detached from health authorities and providers of private health care,"less inclined to run themselves efficiently, as demand for health care was falling",A,\n\nAnswer: A self-governing trusts competing for purchasing contracts from health authorities,1,552.5628999993205,2023-12-01T05:33:26.917Z
6569539b90ab67957d48c05c,Law and order was privatized in the 1980s and 1990s through:,the expansion of private security companies,the building of private prisons,the introduction of market disciplines to measure police performance,all of the above,D,\n\nAnswer: D all of the above.,1,366.243299998343,2023-12-01T05:33:28.616Z
6569539b90ab67957d48c05d,The 'correspondence principle' (Bowles & Gintis) suggests that:,schools prepare children for work by teaching them to be obedient,teachers and parents tend to have similar attitudes to learning,children who write lots of letters develop a better grasp of language,boys' and girls' educational achievements have recently become similar,A,\n\nAnswer: A schools prepare children for work by teaching them to be obedient,1,450.94070000201464,2023-12-01T05:33:32.169Z
6569539b90ab67957d48c05e,Class segregation was apparent in mid-twentieth century Britain insofar as:,middle class owner-occupiers moved into the inner city through gentrification,"working class communities formed in the inner cities, while the middle classes moved out to the suburbs",the middle classes lived in the countryside while the working class lived in the city,"the upper and middle classes dominated public space, while working class people were more home-centred",B,"\n\nAnswer: B working class communities formed in the inner cities, while the middle classes moved out to the suburbs",1,762.9400000013411,2023-12-01T05:33:34.288Z
6569539b90ab67957d48c05f,Charles Cooley's theory of the looking-glass self emphasizes,the manner in which young children come to a realization that they have a separate identity,the difficulty one experiences in seeing oneself as others do,how one's self-concept is based on one's perception of how others see one,how one's self-concept is heavily influenced by one's physical appearance,C,\n\nAnswer: C how one's self-concept is based on one's perception of how others see one,1,613.8827999979258,2023-12-01T05:33:36.393Z
